customer_id,event_timestamp,age,balance,duration,campaign,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
35674,2025-11-10 19:09:12.766960+00:00,34,1234,106,1,6,technician,married,secondary,no,yes,no,cellular,may,failure,no
35675,2025-11-10 19:09:12.766960+00:00,38,0,84,1,1,blue-collar,single,primary,no,yes,yes,cellular,may,failure,no
35676,2025-11-10 19:09:12.766960+00:00,33,0,174,1,0,blue-collar,married,primary,no,no,no,cellular,may,failure,no
35677,2025-11-10 19:09:12.766960+00:00,41,-4,72,1,1,management,married,tertiary,no,yes,no,cellular,may,failure,no
35678,2025-11-10 19:09:12.766960+00:00,43,2,7,5,0,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,no
35679,2025-11-10 19:09:12.766960+00:00,43,-330,105,1,0,technician,married,secondary,no,yes,yes,cellular,may,failure,no
35680,2025-11-10 19:09:12.766960+00:00,27,1137,26,1,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
35681,2025-11-10 19:09:12.766960+00:00,33,0,206,1,0,technician,married,tertiary,no,yes,no,cellular,may,failure,no
35682,2025-11-10 19:09:12.766960+00:00,33,220,197,1,0,technician,single,secondary,no,yes,no,cellular,may,failure,no
35683,2025-11-10 19:09:12.766960+00:00,34,5945,285,1,1,management,single,tertiary,no,yes,no,cellular,may,failure,no
35684,2025-11-10 19:09:12.766960+00:00,59,6237,63,1,2,self-employed,married,tertiary,no,yes,no,cellular,may,failure,no
35685,2025-11-10 19:09:12.766960+00:00,39,100,132,1,0,services,married,secondary,no,yes,no,cellular,may,failure,no
35686,2025-11-10 19:09:12.766960+00:00,42,28,213,5,0,blue-collar,divorced,primary,no,yes,no,cellular,may,failure,no
35687,2025-11-10 19:09:12.766960+00:00,30,194,475,3,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35688,2025-11-10 19:09:12.766960+00:00,31,106,94,1,0,technician,single,secondary,no,yes,no,cellular,may,failure,no
35689,2025-11-10 19:09:12.766960+00:00,23,4,763,1,0,technician,single,secondary,no,yes,no,cellular,may,failure,yes
35690,2025-11-10 19:09:12.766960+00:00,49,-129,240,1,0,technician,married,tertiary,no,yes,no,cellular,may,failure,no
35691,2025-11-10 19:09:12.766960+00:00,40,2679,122,1,1,admin.,divorced,secondary,no,yes,yes,cellular,may,failure,no
35692,2025-11-10 19:09:12.766960+00:00,31,691,198,1,0,technician,single,secondary,no,yes,no,cellular,may,failure,no
35693,2025-11-10 19:09:12.766960+00:00,39,1965,247,1,0,admin.,single,secondary,no,yes,no,cellular,may,failure,no
35694,2025-11-10 19:09:12.766960+00:00,56,73,122,1,2,management,married,tertiary,no,yes,no,cellular,may,failure,no
35695,2025-11-10 19:09:12.766960+00:00,43,979,154,1,0,admin.,single,secondary,no,yes,no,cellular,may,failure,no
35696,2025-11-10 19:09:12.766960+00:00,31,1144,65,2,1,unemployed,divorced,secondary,no,yes,no,cellular,may,failure,no
35697,2025-11-10 19:09:12.766960+00:00,41,-274,279,1,0,blue-collar,divorced,secondary,no,yes,no,cellular,may,failure,no
35698,2025-11-10 19:09:12.766960+00:00,46,716,557,1,1,management,married,tertiary,no,yes,yes,cellular,may,failure,no
35699,2025-11-10 19:09:12.766960+00:00,32,747,130,2,0,unemployed,single,secondary,no,yes,no,cellular,may,failure,no
35700,2025-11-10 19:09:12.766960+00:00,34,220,63,1,0,management,single,tertiary,no,yes,no,telephone,may,failure,no
35701,2025-11-10 19:09:12.766960+00:00,32,0,77,2,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
35702,2025-11-10 19:09:12.766960+00:00,55,244,171,1,0,services,married,secondary,no,yes,no,cellular,may,failure,no
35703,2025-11-10 19:09:12.766960+00:00,35,0,265,1,2,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
35704,2025-11-10 19:09:12.766960+00:00,30,4,17,5,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
35705,2025-11-10 19:09:12.766960+00:00,39,299,40,2,0,management,divorced,tertiary,no,yes,no,cellular,may,failure,no
35706,2025-11-10 19:09:12.766960+00:00,57,28,163,1,1,technician,married,secondary,no,yes,no,cellular,may,failure,no
35707,2025-11-10 19:09:12.766960+00:00,48,313,208,1,0,management,divorced,tertiary,no,no,no,cellular,may,failure,no
35708,2025-11-10 19:09:12.766960+00:00,51,74,74,2,2,admin.,divorced,secondary,no,yes,no,cellular,may,failure,no
35709,2025-11-10 19:09:12.766960+00:00,58,950,49,1,1,technician,married,secondary,no,yes,no,cellular,may,failure,no
35710,2025-11-10 19:09:12.766960+00:00,36,506,208,4,0,admin.,single,secondary,no,yes,no,cellular,may,failure,no
35711,2025-11-10 19:09:12.766960+00:00,40,259,70,1,0,management,single,primary,no,yes,no,cellular,may,failure,no
35712,2025-11-10 19:09:12.766960+00:00,54,19,103,1,1,entrepreneur,married,secondary,no,yes,no,cellular,may,failure,no
35713,2025-11-10 19:09:12.766960+00:00,35,156,302,1,3,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35714,2025-11-10 19:09:12.766960+00:00,31,-423,103,6,0,technician,single,secondary,no,yes,no,cellular,may,failure,no
35715,2025-11-10 19:09:12.766960+00:00,38,350,75,1,0,entrepreneur,married,primary,no,yes,no,cellular,may,failure,no
35716,2025-11-10 19:09:12.766960+00:00,48,1794,97,1,2,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,no
35717,2025-11-10 19:09:12.766960+00:00,48,84,14,5,5,management,divorced,tertiary,no,yes,no,cellular,may,failure,no
35718,2025-11-10 19:09:12.766960+00:00,36,-182,19,6,11,services,married,secondary,no,yes,yes,cellular,may,other,no
35719,2025-11-10 19:09:12.766960+00:00,31,8,98,2,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35720,2025-11-10 19:09:12.766960+00:00,32,259,158,3,1,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
35721,2025-11-10 19:09:12.766960+00:00,46,2396,307,1,0,retired,married,secondary,no,no,no,cellular,may,failure,no
35722,2025-11-10 19:09:12.766960+00:00,50,20,57,1,1,technician,married,secondary,no,yes,no,cellular,may,failure,no
35723,2025-11-10 19:09:12.766960+00:00,41,1428,182,1,0,blue-collar,married,primary,no,yes,yes,cellular,may,failure,no
35724,2025-11-10 19:09:12.766960+00:00,44,533,153,4,3,technician,married,secondary,no,yes,no,cellular,may,failure,no
35725,2025-11-10 19:09:12.766960+00:00,46,9083,389,1,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
35726,2025-11-10 19:09:12.766960+00:00,39,171,153,1,1,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,no
35727,2025-11-10 19:09:12.766960+00:00,49,4300,134,1,6,services,married,secondary,no,yes,yes,cellular,may,failure,no
35728,2025-11-10 19:09:12.766960+00:00,40,-163,290,1,0,technician,divorced,secondary,no,yes,no,cellular,may,failure,no
35729,2025-11-10 19:09:12.766960+00:00,40,526,851,1,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
35730,2025-11-10 19:09:12.766960+00:00,27,14,295,1,0,blue-collar,married,secondary,no,no,no,cellular,may,failure,no
35731,2025-11-10 19:09:12.766960+00:00,48,5078,139,1,0,blue-collar,married,secondary,no,yes,no,telephone,may,failure,no
35732,2025-11-10 19:09:12.766960+00:00,47,296,500,1,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
35733,2025-11-10 19:09:12.766960+00:00,57,6005,704,1,6,admin.,married,secondary,no,yes,no,cellular,may,failure,yes
35734,2025-11-10 19:09:12.766960+00:00,36,74,168,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35735,2025-11-10 19:09:12.766960+00:00,31,-190,299,3,0,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,no
35736,2025-11-10 19:09:12.766960+00:00,23,0,6,5,2,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
35737,2025-11-10 19:09:12.766960+00:00,32,1918,318,1,1,blue-collar,single,primary,no,yes,no,cellular,may,failure,no
35738,2025-11-10 19:09:12.766960+00:00,27,23,291,1,0,self-employed,single,secondary,no,yes,no,cellular,may,failure,no
35739,2025-11-10 19:09:12.766960+00:00,46,842,833,1,0,blue-collar,married,secondary,no,yes,no,telephone,may,failure,yes
35740,2025-11-10 19:09:12.766960+00:00,56,2330,209,1,0,retired,married,secondary,no,no,no,cellular,may,failure,no
35741,2025-11-10 19:09:12.766960+00:00,36,0,113,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35742,2025-11-10 19:09:12.766960+00:00,43,489,130,1,2,management,married,tertiary,no,yes,no,cellular,may,other,no
35743,2025-11-10 19:09:12.766960+00:00,53,0,86,1,3,admin.,married,primary,no,yes,no,cellular,may,failure,no
35744,2025-11-10 19:09:12.766960+00:00,40,408,80,1,4,management,married,secondary,no,yes,no,cellular,may,failure,no
35745,2025-11-10 19:09:12.766960+00:00,38,859,52,1,4,admin.,divorced,secondary,no,yes,yes,cellular,may,failure,no
35746,2025-11-10 19:09:12.766960+00:00,36,0,346,1,1,services,married,secondary,no,yes,no,cellular,may,failure,no
35747,2025-11-10 19:09:12.766960+00:00,49,1311,813,1,0,management,married,tertiary,no,yes,no,cellular,may,failure,yes
35748,2025-11-10 19:09:12.766960+00:00,32,-4,47,5,0,admin.,married,secondary,no,no,no,cellular,may,failure,no
35749,2025-11-10 19:09:12.766960+00:00,48,0,612,1,1,management,married,secondary,no,yes,no,cellular,may,other,no
35750,2025-11-10 19:09:12.766960+00:00,56,-116,1014,2,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
35751,2025-11-10 19:09:12.766960+00:00,47,265,144,2,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35752,2025-11-10 19:09:12.766960+00:00,51,-35,498,1,5,management,divorced,secondary,no,yes,no,cellular,may,failure,no
35753,2025-11-10 19:09:12.766960+00:00,40,0,232,1,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
35754,2025-11-10 19:09:12.766960+00:00,50,-441,203,2,0,blue-collar,divorced,secondary,no,yes,no,cellular,may,failure,no
35755,2025-11-10 19:09:12.766960+00:00,37,262,268,1,4,technician,divorced,secondary,no,yes,no,cellular,may,other,no
35756,2025-11-10 19:09:12.766960+00:00,39,860,312,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35757,2025-11-10 19:09:12.766960+00:00,44,227,364,1,2,technician,married,secondary,no,yes,yes,cellular,may,failure,no
35758,2025-11-10 19:09:12.766960+00:00,48,62,561,1,0,services,divorced,secondary,no,yes,no,cellular,may,failure,no
35759,2025-11-10 19:09:12.766960+00:00,33,0,212,2,0,management,divorced,tertiary,no,yes,no,cellular,may,failure,no
35760,2025-11-10 19:09:12.766960+00:00,48,1131,49,1,0,admin.,married,secondary,no,no,yes,cellular,may,failure,no
35761,2025-11-10 19:09:12.766960+00:00,35,642,278,1,0,management,single,tertiary,no,no,no,cellular,may,failure,no
35762,2025-11-10 19:09:12.766960+00:00,31,1090,50,1,1,management,single,secondary,no,yes,no,cellular,may,failure,no
35763,2025-11-10 19:09:12.766960+00:00,53,253,763,1,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
35764,2025-11-10 19:09:12.766960+00:00,51,203,134,1,5,blue-collar,divorced,secondary,no,yes,no,cellular,may,failure,no
35765,2025-11-10 19:09:12.766960+00:00,45,972,343,1,3,services,married,secondary,no,yes,no,cellular,may,failure,no
35766,2025-11-10 19:09:12.766960+00:00,43,177,120,1,0,services,married,secondary,no,yes,no,cellular,may,failure,no
35767,2025-11-10 19:09:12.766960+00:00,38,258,191,1,0,admin.,divorced,secondary,no,yes,no,cellular,may,failure,no
35768,2025-11-10 19:09:12.766960+00:00,41,0,239,1,2,retired,single,primary,no,no,no,cellular,may,failure,no
35769,2025-11-10 19:09:12.766960+00:00,29,156,111,4,3,technician,single,secondary,no,yes,no,cellular,may,other,no
35770,2025-11-10 19:09:12.766960+00:00,37,180,114,2,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
35771,2025-11-10 19:09:12.766960+00:00,50,-287,92,1,1,technician,married,secondary,no,yes,no,cellular,may,failure,no
35772,2025-11-10 19:09:12.766960+00:00,49,1884,43,1,0,services,single,secondary,no,yes,no,cellular,may,failure,no
35773,2025-11-10 19:09:12.766960+00:00,42,0,88,1,1,management,married,tertiary,no,yes,no,cellular,may,failure,no
35774,2025-11-10 19:09:12.766960+00:00,52,33,301,1,0,blue-collar,married,secondary,no,no,no,telephone,may,failure,no
35775,2025-11-10 19:09:12.766960+00:00,33,1925,87,2,2,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
35776,2025-11-10 19:09:12.766960+00:00,29,1599,36,1,0,technician,married,secondary,no,yes,no,cellular,may,failure,no
35777,2025-11-10 19:09:12.766960+00:00,40,4647,330,2,0,self-employed,divorced,tertiary,no,yes,no,telephone,may,failure,no
35778,2025-11-10 19:09:12.766960+00:00,38,238,86,1,2,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
35779,2025-11-10 19:09:12.766960+00:00,58,541,98,1,0,management,married,tertiary,no,yes,no,cellular,may,failure,no
35780,2025-11-10 19:09:12.766960+00:00,36,138,39,3,0,services,married,secondary,no,yes,no,cellular,may,failure,no
35781,2025-11-10 19:09:12.766960+00:00,32,0,80,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35782,2025-11-10 19:09:12.766960+00:00,28,-281,144,4,4,admin.,single,secondary,no,yes,no,cellular,may,other,no
35783,2025-11-10 19:09:12.766960+00:00,36,0,91,2,2,blue-collar,married,secondary,no,yes,no,telephone,may,failure,no
35784,2025-11-10 19:09:12.766960+00:00,37,3653,525,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35785,2025-11-10 19:09:12.766960+00:00,46,1098,99,3,3,management,married,secondary,no,no,no,cellular,may,other,no
35786,2025-11-10 19:09:12.766960+00:00,39,-196,127,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35787,2025-11-10 19:09:12.766960+00:00,32,333,501,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,yes
35788,2025-11-10 19:09:12.766960+00:00,44,-204,105,1,2,admin.,married,secondary,yes,yes,no,cellular,may,failure,no
35789,2025-11-10 19:09:12.766960+00:00,44,1343,414,2,2,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,no
35790,2025-11-10 19:09:12.766960+00:00,46,-100,445,2,1,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
35791,2025-11-10 19:09:12.766960+00:00,37,403,318,2,1,blue-collar,married,primary,no,yes,no,cellular,may,success,no
35792,2025-11-10 19:09:12.766960+00:00,29,3041,606,3,0,management,single,tertiary,no,yes,no,cellular,may,failure,yes
35793,2025-11-10 19:09:12.766960+00:00,28,0,191,3,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
35794,2025-11-10 19:09:12.766960+00:00,39,444,374,2,0,admin.,married,primary,no,yes,no,cellular,may,failure,no
35795,2025-11-10 19:09:12.766960+00:00,47,1280,51,1,0,technician,married,primary,no,no,no,cellular,may,failure,no
35796,2025-11-10 19:09:12.766960+00:00,29,234,139,1,1,blue-collar,single,secondary,no,yes,no,cellular,may,other,no
35797,2025-11-10 19:09:12.766960+00:00,35,0,237,1,1,blue-collar,single,secondary,no,yes,no,cellular,may,other,no
35798,2025-11-10 19:09:12.766960+00:00,33,113,145,2,13,management,married,tertiary,no,yes,no,cellular,may,other,no
35799,2025-11-10 19:09:12.766960+00:00,34,136,136,2,0,technician,divorced,secondary,no,yes,no,cellular,may,failure,no
35800,2025-11-10 19:09:12.766960+00:00,40,109,308,1,3,housemaid,single,primary,no,yes,no,cellular,may,failure,no
35801,2025-11-10 19:09:12.766960+00:00,37,6815,92,2,2,management,married,tertiary,no,yes,no,cellular,may,other,no
35802,2025-11-10 19:09:12.766960+00:00,36,278,1243,2,0,management,single,secondary,no,no,no,cellular,may,failure,no
35803,2025-11-10 19:09:12.766960+00:00,36,0,52,1,0,services,married,tertiary,no,yes,no,cellular,may,failure,no
35804,2025-11-10 19:09:12.766960+00:00,35,70,197,1,4,services,married,secondary,no,yes,yes,cellular,may,failure,no
35805,2025-11-10 19:09:12.766960+00:00,28,231,55,1,0,student,single,secondary,no,yes,no,cellular,may,failure,no
35806,2025-11-10 19:09:12.766960+00:00,42,4,579,2,1,management,married,tertiary,no,yes,no,cellular,may,success,yes
35807,2025-11-10 19:09:12.766960+00:00,41,-170,125,1,0,services,divorced,secondary,no,yes,no,cellular,may,failure,no
35808,2025-11-10 19:09:12.766960+00:00,49,95,90,1,0,technician,divorced,secondary,no,yes,no,cellular,may,failure,no
35809,2025-11-10 19:09:12.766960+00:00,43,0,131,1,0,self-employed,married,secondary,no,yes,no,cellular,may,failure,no
35810,2025-11-10 19:09:12.766960+00:00,41,0,171,1,1,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
35811,2025-11-10 19:09:12.766960+00:00,52,372,478,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35812,2025-11-10 19:09:12.766960+00:00,47,759,75,1,2,services,married,secondary,no,yes,no,telephone,may,failure,no
35813,2025-11-10 19:09:12.766960+00:00,46,0,120,2,0,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
35814,2025-11-10 19:09:12.766960+00:00,37,638,326,1,2,blue-collar,divorced,secondary,no,yes,no,cellular,may,success,no
35815,2025-11-10 19:09:12.766960+00:00,47,603,1080,1,0,blue-collar,divorced,primary,no,yes,yes,cellular,may,failure,yes
35816,2025-11-10 19:09:12.766960+00:00,30,33,87,3,0,technician,divorced,tertiary,no,yes,no,cellular,may,failure,no
35817,2025-11-10 19:09:12.766960+00:00,41,10,196,2,2,entrepreneur,married,tertiary,no,yes,no,cellular,may,other,no
35818,2025-11-10 19:09:12.766960+00:00,45,0,166,1,1,technician,married,secondary,no,no,no,cellular,may,failure,no
35819,2025-11-10 19:09:12.766960+00:00,52,774,159,1,0,services,married,secondary,no,yes,no,cellular,may,failure,no
35820,2025-11-10 19:09:12.766960+00:00,37,331,94,3,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
35821,2025-11-10 19:09:12.766960+00:00,36,0,308,3,0,management,married,tertiary,no,yes,no,cellular,may,failure,yes
35822,2025-11-10 19:09:12.766960+00:00,33,294,763,1,0,admin.,divorced,secondary,no,yes,no,cellular,may,failure,yes
35823,2025-11-10 19:09:12.766960+00:00,43,574,140,1,0,services,married,primary,no,yes,no,cellular,may,failure,no
35824,2025-11-10 19:09:12.766960+00:00,26,962,132,1,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
35825,2025-11-10 19:09:12.766960+00:00,42,3279,261,1,1,admin.,married,secondary,no,yes,no,cellular,may,failure,no
35826,2025-11-10 19:09:12.766960+00:00,37,88,66,1,2,technician,married,secondary,no,yes,yes,cellular,may,failure,no
35827,2025-11-10 19:09:12.766960+00:00,33,1,56,1,0,admin.,single,tertiary,no,yes,no,cellular,may,failure,no
35828,2025-11-10 19:09:12.766960+00:00,41,106,197,2,0,technician,divorced,secondary,no,yes,yes,cellular,may,failure,no
35829,2025-11-10 19:09:12.766960+00:00,37,71,254,1,0,retired,married,secondary,no,no,yes,cellular,may,failure,no
35830,2025-11-10 19:09:12.766960+00:00,45,247,157,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35831,2025-11-10 19:09:12.766960+00:00,41,1717,520,2,3,services,married,secondary,no,yes,no,cellular,may,other,no
35832,2025-11-10 19:09:12.766960+00:00,32,356,451,3,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35833,2025-11-10 19:09:12.766960+00:00,43,0,9,2,5,technician,married,secondary,no,no,yes,cellular,may,failure,no
35834,2025-11-10 19:09:12.766960+00:00,52,26,191,2,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35835,2025-11-10 19:09:12.766960+00:00,49,1499,87,1,0,services,married,secondary,no,yes,no,cellular,may,failure,no
35836,2025-11-10 19:09:12.766960+00:00,50,-26,301,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35837,2025-11-10 19:09:12.766960+00:00,57,830,662,1,1,management,married,tertiary,no,yes,yes,cellular,may,success,yes
35838,2025-11-10 19:09:12.766960+00:00,49,863,101,1,0,blue-collar,married,secondary,no,yes,yes,telephone,may,failure,no
35839,2025-11-10 19:09:12.766960+00:00,34,268,248,1,9,technician,single,secondary,no,yes,no,cellular,may,failure,no
35840,2025-11-10 19:09:12.766960+00:00,46,245,78,1,3,entrepreneur,married,secondary,no,yes,no,cellular,may,failure,no
35841,2025-11-10 19:09:12.766960+00:00,42,258,18,1,1,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
35842,2025-11-10 19:09:12.766960+00:00,53,20,273,1,0,blue-collar,married,secondary,yes,yes,no,cellular,may,failure,no
35843,2025-11-10 19:09:12.766960+00:00,32,0,82,2,4,blue-collar,married,primary,no,yes,yes,cellular,may,failure,no
35844,2025-11-10 19:09:12.766960+00:00,50,709,207,1,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
35845,2025-11-10 19:09:12.766960+00:00,54,1483,53,2,0,retired,divorced,secondary,no,yes,yes,cellular,may,failure,no
35846,2025-11-10 19:09:12.766960+00:00,36,962,568,1,0,technician,single,tertiary,no,yes,no,cellular,may,failure,yes
35847,2025-11-10 19:09:12.766960+00:00,34,90,67,3,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
35848,2025-11-10 19:09:12.766960+00:00,48,1291,255,2,0,services,married,secondary,no,yes,no,cellular,may,failure,no
35849,2025-11-10 19:09:12.766960+00:00,39,576,212,1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35850,2025-11-10 19:09:12.766960+00:00,46,0,306,1,1,technician,divorced,secondary,no,yes,yes,cellular,may,other,no
35851,2025-11-10 19:09:12.766960+00:00,43,66,198,1,0,services,single,secondary,no,yes,no,cellular,may,failure,no
35852,2025-11-10 19:09:12.766960+00:00,40,1970,579,1,0,admin.,single,primary,no,no,no,cellular,may,failure,no
35853,2025-11-10 19:09:12.766960+00:00,42,-1,185,1,0,management,married,tertiary,no,yes,yes,telephone,may,failure,no
35854,2025-11-10 19:09:12.766960+00:00,53,125,176,1,0,services,married,secondary,no,yes,no,cellular,may,failure,no
35855,2025-11-10 19:09:12.766960+00:00,53,185,1448,2,0,technician,single,tertiary,no,yes,no,cellular,may,failure,yes
35856,2025-11-10 19:09:12.766960+00:00,50,300,99,1,2,entrepreneur,married,primary,no,yes,no,cellular,may,other,no
35857,2025-11-10 19:09:12.766960+00:00,40,287,69,1,3,technician,single,secondary,no,yes,no,cellular,may,failure,no
35858,2025-11-10 19:09:12.766960+00:00,43,313,155,2,0,services,divorced,secondary,no,yes,no,cellular,may,failure,no
35859,2025-11-10 19:09:12.766960+00:00,34,49,142,1,0,technician,divorced,secondary,no,no,no,cellular,may,failure,no
35860,2025-11-10 19:09:12.766960+00:00,33,9449,428,1,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
35861,2025-11-10 19:09:12.766960+00:00,56,935,209,2,1,management,married,tertiary,no,yes,no,cellular,may,failure,no
35862,2025-11-10 19:09:12.766960+00:00,56,-9,728,1,0,blue-collar,divorced,primary,no,yes,yes,cellular,may,failure,yes
35863,2025-11-10 19:09:12.766960+00:00,36,0,171,1,3,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35864,2025-11-10 19:09:12.766960+00:00,36,1531,81,3,1,management,single,tertiary,no,yes,no,cellular,may,failure,no
35865,2025-11-10 19:09:12.766960+00:00,40,-222,291,1,1,management,single,tertiary,no,yes,no,cellular,may,failure,no
35866,2025-11-10 19:09:12.766960+00:00,40,280,435,2,3,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35867,2025-11-10 19:09:12.766960+00:00,40,-516,272,1,2,services,married,secondary,no,yes,no,cellular,may,failure,no
35868,2025-11-10 19:09:12.766960+00:00,36,535,121,1,3,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35869,2025-11-10 19:09:12.766960+00:00,44,89,164,1,0,admin.,single,secondary,no,yes,yes,cellular,may,failure,no
35870,2025-11-10 19:09:12.766960+00:00,42,216,144,3,0,self-employed,divorced,tertiary,no,yes,no,cellular,may,failure,no
35871,2025-11-10 19:09:12.766960+00:00,26,0,339,1,3,admin.,single,secondary,no,yes,no,cellular,may,other,no
35872,2025-11-10 19:09:12.766960+00:00,45,-299,154,2,1,admin.,married,secondary,no,yes,no,cellular,may,failure,no
35873,2025-11-10 19:09:12.766960+00:00,39,1685,319,1,1,technician,single,secondary,no,yes,no,cellular,may,failure,no
35874,2025-11-10 19:09:12.766960+00:00,49,-202,608,2,5,blue-collar,married,secondary,no,yes,yes,cellular,may,failure,no
35875,2025-11-10 19:09:12.766960+00:00,46,-637,218,1,1,admin.,divorced,secondary,no,yes,no,cellular,may,failure,no
35876,2025-11-10 19:09:12.766960+00:00,33,891,398,2,0,admin.,divorced,tertiary,no,no,no,cellular,may,failure,yes
35877,2025-11-10 19:09:12.766960+00:00,38,215,124,2,1,self-employed,married,primary,no,yes,no,cellular,may,other,no
35878,2025-11-10 19:09:12.766960+00:00,43,361,87,2,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
35879,2025-11-10 19:09:12.766960+00:00,37,3429,151,4,11,services,married,secondary,no,yes,yes,cellular,may,other,no
35880,2025-11-10 19:09:12.766960+00:00,43,917,87,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35881,2025-11-10 19:09:12.766960+00:00,39,1143,89,6,0,management,single,tertiary,no,yes,no,cellular,may,failure,no
35882,2025-11-10 19:09:12.766960+00:00,40,-54,183,1,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
35883,2025-11-10 19:09:12.766960+00:00,35,-182,270,2,0,services,married,secondary,yes,yes,no,cellular,may,failure,no
35884,2025-11-10 19:09:12.766960+00:00,52,337,247,1,4,technician,married,secondary,no,yes,no,cellular,may,failure,no
35885,2025-11-10 19:09:12.766960+00:00,59,-198,206,1,0,admin.,married,secondary,no,yes,yes,cellular,may,failure,no
35886,2025-11-10 19:09:12.766960+00:00,48,0,85,1,2,admin.,married,secondary,no,yes,no,cellular,may,failure,no
35887,2025-11-10 19:09:12.766960+00:00,34,0,325,1,2,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35888,2025-11-10 19:09:12.766960+00:00,37,1314,682,2,7,admin.,married,secondary,no,yes,no,cellular,may,success,no
35889,2025-11-10 19:09:12.766960+00:00,46,740,462,1,2,management,married,tertiary,no,yes,no,cellular,may,failure,no
35890,2025-11-10 19:09:12.766960+00:00,32,2696,238,6,3,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
35891,2025-11-10 19:09:12.766960+00:00,34,4,81,2,0,housemaid,married,secondary,no,yes,no,cellular,may,failure,no
35892,2025-11-10 19:09:12.766960+00:00,56,68,68,5,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35893,2025-11-10 19:09:12.766960+00:00,30,518,127,1,0,admin.,married,secondary,no,yes,no,cellular,may,failure,no
35894,2025-11-10 19:09:12.766960+00:00,28,430,158,2,2,services,single,secondary,no,yes,no,cellular,may,failure,no
35895,2025-11-10 19:09:12.766960+00:00,46,0,264,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
35896,2025-11-10 19:09:12.766960+00:00,44,293,345,2,1,technician,single,secondary,no,yes,no,cellular,may,failure,no
35897,2025-11-10 19:09:12.766960+00:00,36,0,254,2,8,blue-collar,married,secondary,no,yes,no,cellular,may,other,no
35898,2025-11-10 19:09:12.766960+00:00,33,565,77,2,0,technician,married,tertiary,no,yes,no,cellular,may,failure,no
35899,2025-11-10 19:09:12.766960+00:00,46,-70,219,2,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,no
